Code Domaine,Domaine,Code zone (M49),Zone,Food Value Code,Food Value,Industry Code,Industry,Factor Code,Factor,Code Élément,Élément,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2012","2012","Millions d’USD","3708.078","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2013","2013","Millions d’USD","4256.306","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","4454.367","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2010","2010","%","34.864371","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2011","2011","%","33.301873","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2012","2012","%","32.956879","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2013","2013","%","32.959074","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2014","2014","%","33.356531","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2010","2010","%","17.568901","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2011","2011","%","17.622263","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2012","2012","%","17.582408","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2013","2013","%","18.414388","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2014","2014","%","18.977896","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2010","2010","Millions d’USD","3847.161","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2011","2011","Millions d’USD","4046.029","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2012","2012","Millions d’USD","4086.094","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2013","2013","Millions d’USD","4729.774","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","5264.621","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2010","2010","%","4.688279","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2011","2011","%","4.531179","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2012","2012","%","4.398934","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2013","2013","%","4.465658","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2014","2014","%","4.786774","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2010","2010","Millions d’USD","2392.718","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2011","2011","Millions d’USD","2504.5716","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2012","2012","Millions d’USD","2475.5669","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2013","2013","Millions d’USD","2775.0784","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","3173.5689","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2010","2010","%","19.65049","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2011","2011","%","19.878949","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2012","2012","%","20.27597","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2013","2013","%","22.623837","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2014","2014","%","23.668416","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2010","2010","%","4.082529","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2011","2011","%","4.108439","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2012","2012","%","4.060139","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2013","2013","%","4.437018","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2014","2014","%","4.78464","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2010","2010","Millions d’USD","470.1808","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2011","2011","Millions d’USD","497.8825","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2012","2012","Millions d’USD","501.9452","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2013","2013","Millions d’USD","627.8292","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","751.1335","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2010","2010","%","6.040219","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2011","2011","%","5.928519","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2012","2012","%","6.296049","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2013","2013","%","6.229835","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2014","2014","%","6.603443","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2010","2010","%","5.886555","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2011","2011","%","6.251328","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2012","2012","%","6.37306","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2013","2013","%","6.237705","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2014","2014","%","6.673107","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2010","2010","Millions d’USD","144.5254","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2011","2011","Millions d’USD","148.484","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2012","2012","Millions d’USD","155.8629","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2013","2013","Millions d’USD","172.8828","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","209.5648","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2010","2010","%","55.721067","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2011","2011","%","57.500333","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2012","2012","%","56.293975","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2013","2013","%","52.336251","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2014","2014","%","49.462893","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2010","2010","%","8.790724","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2011","2011","%","8.081289","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2012","2012","%","7.645173","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2013","2013","%","7.434311","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2014","2014","%","7.960702","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2010","2010","Millions d’USD","1333.248","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2011","2011","Millions d’USD","1440.137","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2012","2012","Millions d’USD","1393.595","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2013","2013","Millions d’USD","1452.372","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","1569.739","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2010","2010","%","18.588225","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2011","2011","%","16.6922","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2012","2012","%","17.134007","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2013","2013","%","18.810078","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2014","2014","%","20.265248","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2010","2010","%","2.031111","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2011","2011","%","1.820873","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2012","2012","%","1.825171","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2013","2013","%","2.032276","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2014","2014","%","2.31836","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2010","2010","Millions d’USD","444.7638","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2011","2011","Millions d’USD","418.0681","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2012","2012","Millions d’USD","424.1638","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2013","2013","Millions d’USD","521.9944","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","643.1316","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2010","2010","%","43.866103","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2011","2011","%","43.110958","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2012","2012","%","43.380253","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2013","2013","%","43.350543","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2014","2014","%","43.022632","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2010","2010","Millions d’USD","22387.5802","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2011","2011","Millions d’USD","23829.2226","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2012","2012","Millions d’USD","24412.8934","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2013","2013","Millions d’USD","26939.1779","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","28523.443","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2010","2010","%","24.7533","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2011","2011","%","24.143108","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2012","2012","%","23.971202","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2013","2013","%","24.582788","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2014","2014","%","25.855076","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2010","2010","%","48.117674","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2011","2011","%","47.47369","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2012","2012","%","47.336233","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2013","2013","%","46.802083","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2014","2014","%","46.976418","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2010","2010","Millions d’USD","5541.665","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2011","2011","Millions d’USD","5753.115","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2012","2012","Millions d’USD","5852.064","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2013","2013","Millions d’USD","6622.401","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","7374.758","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2010","2010","%","3.564495","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2011","2011","%","3.214845","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2012","2012","%","3.19272","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2013","2013","%","3.066875","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2014","2014","%","3.510859","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2010","2010","%","32.502909","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2011","2011","%","32.252441","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2012","2012","%","31.870244","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2013","2013","%","29.809417","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2014","2014","%","31.887841","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2010","2010","Millions d’USD","798.0042","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2011","2011","Millions d’USD","766.0726","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2012","2012","Millions d’USD","779.4354","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2013","2013","Millions d’USD","826.1909","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","1001.418","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2010","2010","%","34.251728","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2011","2011","%","36.833119","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2012","2012","%","36.766969","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","410","République de Corée","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2013","2013","%","35.323468","E","Valeur estimée"
