Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","4070.449807","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","23.276657","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","2.694028","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","3468.210405","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","21.236387","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","-14.795402","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","16386.17001","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","648.751298","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","100.636069","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-6.162539","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-6.652509","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","16834.21537","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","663.035577","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","100.286131","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","2.73429","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","2.201811","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","17403.44413","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","682.051465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","100.222976","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","3.38138","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","2.868004","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","17516.72201","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","683.228809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","100.168471","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","0.650893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","0.172618","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","16480.23738","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","639.874013","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","100.911034","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-5.917115","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","-6.345575","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","48562.17452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","924.23992","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-5.225203","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-8.342594","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","51035.87394","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","938.128372","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","5.093881","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","1.502689","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","54726.7788","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","972.626009","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.231981","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","3.677283","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","58652.72426","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","1009.679411","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","7.173719","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","3.809625","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","62834.12991","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1049.464228","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","7.12909","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.940342","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","12932.80909","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","26.631446","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-1.829223","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","13937.04448","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","27.308329","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","7.765021","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","15635.58539","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","28.570264","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","12.187239","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","16229.76513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","27.670949","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","3.800176","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","16636.48521","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","26.476829","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","2.506013","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","47822.0346","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","910.153507","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","98.475892","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-5.670485","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-8.773229","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","50056.56943","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","920.127047","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","98.081145","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","4.672605","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","1.095809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","53720.00495","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","954.733225","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","98.160363","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.318591","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","3.761022","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","58009.35724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","998.604146","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","98.903091","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","7.984646","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","4.595097","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","61812.2682","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","1032.396954","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","98.373716","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","6.555685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","3.384004","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2015","2015","Millions d’USD","10431.20001","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2015","2015","%","21.480093","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2015","2015","%","-2.316693","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2016","2016","Millions d’USD","11093.15194","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2016","2016","%","21.735989","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2016","2016","%","6.345885","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","12373.04252","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2017","2017","%","22.608754","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2017","2017","%","11.537664","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2018","2018","Millions d’USD","11256.75559","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2018","2018","%","19.192213","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-9.021928","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2019","2019","Millions d’USD","11922.08055","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2019","2019","%","18.973893","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2019","2019","%","5.91045","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2015","2015","Millions d’USD","12353.20191","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2015","2015","%","-4.369664","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2016","2016","Millions d’USD","13240.41809","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2016","2016","%","7.182075","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","14993.03777","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2017","2017","%","13.236891","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2018","2018","Millions d’USD","13023.09507","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2018","2018","%","-13.13905","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2019","2019","Millions d’USD","13620.05623","E","Valeur estimée",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2019","2019","%","4.583865","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","177883.8978","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","8936.159542","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-10.930584","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-10.528968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","185287.6153","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","9358.990803","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","4.162107","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","4.731689","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","210147.1811","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10667.990725","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","13.416744","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","13.98655","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","243316.0505","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","12409.789536","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","15.783638","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","16.327337","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","251017.7976","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12856.744767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","3.165326","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.601634","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","7873.071482","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","4.425961","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-20.336758","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","7953.003683","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","4.292248","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","1.015261","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","9328.112951","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.438848","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","17.290439","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","11106.30579","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","4.564559","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","19.062728","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","11095.19399","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","4.420083","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","-0.100049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","175776.733","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","8830.3042","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","98.815427","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-11.605019","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-11.206444","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","185506.7727","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","9370.060577","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","100.11828","X","Ciffre de sources internationales",""
